,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_x,stop_y
1696,NELMARN,5071,N NELSON RD & MARYLAND AVE,,39.9768,-82.946131,,,,,,0,1129312.6661183517,379835.8956056349
1697,NELMARYS,5072,N NELSON RD & MARYLAND AVE,,39.977521,-82.945952,,,,,,0,1129326.4954266485,379916.01042086945
1698,REDTAME,5074,RED ROBIN RD & TAMARACK BLVD,,40.064872,-82.970387,,,,,,0,1127055.1861674278,389549.00723425846
1699,REDROCE,5075,RED ROBIN RD & ROCKCASTLE DR,,40.064963,-82.973018,,,,,,0,1126830.0060049226,389554.9289017464
1700,REDKARE,5076,RED ROBIN RD & KARL RD,,40.065134,-82.976033,,,,,,0,1126571.8249265328,389569.1119032224
1701,KARCOLN,5084,KARL RD & COLUMBUS PUBLIC LIBRARY,,40.080998,-82.975616,,,,,,0,1126575.1286625287,391326.4738176612
1702,TAM464S,5093,4645 TAMARACK BLVD,,40.062295,-82.970973,,,,,,0,1127010.3459474377,389262.7210015238
1703,MOCWOOE,5103,MOCK RD & WOODLAND AVE,,40.01161,-82.953701,,,,,,0,1128592.349400874,383677.91754936124
1704,BETDIEW,5131,BETHEL RD & DIERKER RD,,40.064425,-83.075519,,,,,,0,1118065.3993991355,389339.2069690034
1705,PICGARN,5133,PICKFORDE DR & GARDENIA DR,,40.066441,-83.086375,,,,,,0,1117133.1976055384,389546.56891663803
1706,RESSAWW,5134,RESLER DR & SAWMILL RD,,40.067995,-83.091608,,,,,,0,1116682.7676304234,389711.0431237229
1707,SMOHAMS,5135,SMOKY ROW RD & HAMROCK DR,,40.131554,-83.070507,,,,,,0,1118365.8739494085,396780.5968896294
1708,CAMVANW,5137,E CAMPUS VIEW BLVD & VANTAGE DR,,40.11836,-83.013361,,,,,,0,1123273.8607031251,395405.30477032415
1709,KARMORS,5139,KARL RD & MORSE RD,,40.060052,-82.977529,,,,,,0,1126454.2442408367,389004.01000619715
1710,EASOFFW,5142,EASTGREEN BLVD & OFFICEVIEW PL,,39.938459,-82.829,,,,,,0,1139429.2526820155,375786.90774228785
1711,BRILIVN,5159,BRICE RD & LIVINGSTON AVE,,39.942569,-82.829743,,,,,,0,1139356.3798865257,376240.6243862527
1712,BRICENN,5160,BRICE RD & CENTURY CITY S,,39.944681,-82.829547,,,,,,0,1139368.441937415,376474.77831617126
1713,BRIROSLN,5161,BRICE RD & ROSELAWN AVE,,39.946419,-82.82939,,,,,,0,1139377.9994350672,376667.46068511636
1714,BRIRYGN,5163,BRICE RD & RYGATE DR,,39.95038,-82.829014,,,,,,0,1139401.3368617487,377106.62836361164
1715,BRICMN,5164,BRICE RD & MAIN ST,,39.9531,-82.828767,,,,,,0,1139416.4008934686,377408.18505084154
1716,BRI132S,5182,1324 BRICE RD,,39.95337,-82.828925,,,,,,0,1139402.260266133,377437.8025049657
1717,BRIRYGS,5183,BRICE RD & RYGATE DR,,39.949844,-82.829261,,,,,,0,1139381.3770878818,377046.86019766016
1718,BRIROSLS,5185,BRICE RD & ROSELAWN AVE,,39.946344,-82.829583,,,,,,0,1139361.6318261274,376658.8229478345
1719,BRIASTS,5186,BRICE RD & ASTOR AVE,,39.944199,-82.829789,,,,,,0,1139348.7872549854,376420.9976899269
1720,PARELSS,5207,PARSONS AVE & ELSMERE ST,,39.949385,-82.982646,,,,,,0,1126241.242391768,376742.60612480214
1721,HIGOHIS,5208,N HIGH ST & OHIO CENTER WAY,,39.970186,-83.002323,,,,,,0,1124513.7405710244,379014.89153263415
1722,PARTHUS,5209,PARSONS AVE & THURMAN AVE,,39.939348,-82.983429,,,,,,0,1126194.5174131524,375630.1637898239
1723,MACKIME,5212,MACSWAY AVE & KIMBERLY PKWY,,39.923657,-82.883382,,,,,,0,1134801.4103184263,374055.4729076484
1724,RESSAWE,5216,RESLER DR & SAWMILL RD,,40.067851,-83.091564,,,,,,0,1116686.800973067,389695.16083944857
1725,PICBETS,5217,PICKFORDE DR & BETHEL RD,,40.065959,-83.086596,,,,,,0,1117115.2078236681,389492.87176650343
1726,BETDIEE,5218,BETHEL RD & DIERKER RD,,40.064184,-83.07436,,,,,,0,1118164.9749051088,389314.2226667326
1727,BETCOAW,5224,BETHEL RD & COACHMAN RD,,40.064626,-83.0817,,,,,,0,1117536.4242510423,389352.40636600915
1728,BETWOOE,5225,BETHEL RD & WOOD RUN BLVD,,40.064408,-83.080785,,,,,,0,1117615.0872136531,389329.6042641944
1729,TRABENW,5226,TRABUE RD & BENDELOW DR,,39.989514,-83.10183,,,,,,0,1115955.0510957541,381006.0420037176
1730,TRABENE,5227,TRABUE RD & BENDELOW DR,,39.989346,-83.101894,,,,,,0,1115949.8846174558,380987.3482276334
1731,9THMEDCW,5234,W 9TH AVE & MEDICAL CTR DR,W 9TH AVE & MEDICAL CENTER DR,39.993397,-83.01672,,,,,,0,1123234.6490534947,381562.6096626782
1732,NORLANNN,5240,NORTHWEST BLVD & W LANE AVE,,40.006998,-83.058049,,,,,,0,1119670.017988808,383006.11128324165
1733,SMOSTOS,5241,SMOKY ROW RD & STOWBRIDGE RD,,40.128688,-83.069918,,,,,,0,1118421.6639648846,396464.06041099376
1734,SMOOLDS,5242,SMOKY ROW RD & OLDE SAWMILL BLVD,,40.125151,-83.069115,,,,,,0,1118497.0238497946,396073.52994789125
1735,SMOSUTS,5243,SMOKY ROW RD & SUTTER PKWY,,40.119724,-83.067871,,,,,,0,1118613.6856328198,395474.3427025267
1736,SMOHARS,5244,SMOKY ROW RD & HARD RD,,40.116944,-83.067235,,,,,,0,1118673.3469581539,395167.4079193807
1737,SMOQUES,5246,SMOKY ROW RD & QUEENSBRIDGE DR,,40.108592,-83.065135,,,,,,0,1118868.7909374402,394245.57011738885
1738,SMOSTPS,5247,SMOKY ROW & ST PETERS PARK AND RIDE,6899 SMOKY ROW RD & SMOKY MEADOW DR,40.106871,-83.064732,,,,,,0,1118906.529666926,394055.57596968836
1739,SNODONE,5248,SNOUFFER RD & DONAHUE CT,,40.103717,-83.061671,,,,,,0,1119174.1836365375,393710.82457717997
1740,SNOSNOE,5249,SNOUFFER RD & SNOUFFER PL,,40.103632,-83.057765,,,,,,0,1119508.1728376711,393707.21072667744
1741,SNOHICE,5250,SNOUFFER RD & HICKORY GROVE CT,,40.103383,-83.048988,,,,,,0,1120258.7799613122,393692.72634114895
1742,LINCOLS,5252,LINWORTH RD & COLLINS DR,,40.09876,-83.047877,,,,,,0,1120362.7009818247,393182.4277769114
1743,HILRIDS,5254,HILLIARD PARK AND RIDE,,40.031393,-83.131162,,,,,,0,1113367.118082548,385601.343341134
1744,MORHAME,5255,MORRISON RD & N HAMILTON RD,,40.009453,-82.866397,,,,,,0,1136069.3134049866,383582.8203911474
1745,TREKEYN,5263,3120 TREMONT RD,,40.02397,-83.058442,,,,,,0,1119603.7012447552,384884.7805248271
1746,MORTRIE,5264,MORSE RD & TRINDEL WAY,,40.058211,-82.92645,,,,,,0,1130826.546534065,388881.8993533186
1747,MORTRIW,5265,MORSE RD & TRINDEL WAY,,40.05843,-82.926756,,,,,,0,1130799.9145075385,388905.6515216286
1748,VAN741S,5274,VANTAGE DR & HUTCHINSON AVE,7411 VANTAGE DR & HUTCHINSON AVE,40.114354,-83.014786,,,,,,0,1123160.0584802832,394959.47899052035
1749,CAMCROW,5278,E CAMPUS VIEW BLVD & CROSSWOODS DR,,40.118589,-83.010072,,,,,,0,1123554.4288187923,395435.7151657224
1750,TRA465E,5280,4659 TRABUE RD,,39.984596,-83.122001,,,,,,0,1114236.986117611,380432.624731365
1751,TRAARLE,5281,TRABUE RD & ARLINGATE LN,,39.985887,-83.11316,,,,,,0,1114991.6521995987,380588.17397346953
1752,TRAARLW,5282,TRABUE RD & ARLINGATE LN,,39.986026,-83.113031,,,,,,0,1115002.441065808,380603.74896382913
1753,5THNORE,5283,E 5TH AVE & NORTHVIEW AVE,,39.98517,-82.933824,,,,,,0,1130349.0536906244,380782.47856072313
1754,MORKARW1,5293,MORSE RD & KARL RD,,40.060803,-82.979133,,,,,,0,1126315.5366331565,389084.64849492384
1755,MOC2315E,5294,2315 MOCK RD,,40.011357,-82.947195,,,,,,0,1129149.7210437097,383660.33547541115
1756,BROSCHOW,5295,E BROAD ST & SCHOFIELD DR,,39.975563,-82.880312,,,,,,0,1134951.8775836474,379807.13677592867
1757,HARLITTN,5303,HARRISBURG PIKE & LITTLE AVE,,39.930328,-83.050566,,,,,,0,1120458.982620006,374528.54467270896
1758,CAS5THN,5305,N CASSADY AVE & E 5TH AVE,,39.98585,-82.93132,,,,,,0,1130562.0320500028,380861.8307873318
1759,EASHAMN,5312,EASTLAND NB LOT & S HAMILTON RD,EASTLAND MALL SVC RD,39.918601,-82.880661,,,,,,0,1135045.596315299,373500.31756399595
1760,SMOHAMN,5317,SMOKY ROW RD & HAMROCK DR,,40.131278,-83.070322,,,,,,0,1118382.2048515433,396750.3027961928
1761,FRA161N,5320,FRANTZ RD & W BRIDGE ST,,40.098424,-83.124576,,,,,,0,1113807.693165003,393033.4945627984
1762,FRANORNW,5323,FRANTZ RD & NORTHBRIDGE PLAZA,,40.069855,-83.118355,,,,,,0,1114392.0748123485,389878.5692515054
1763,FRABALN,5324,FRANTZ RD & BALLYMEAD BLVD,,40.072765,-83.121249,,,,,,0,1114139.2501335484,390196.7042025117
1764,FRABREN,5325,FRANTZ RD & BRELSFORD LN,,40.075528,-83.122044,,,,,,0,1114066.1927327553,390501.54764707165
1765,FRA602S,5330,6025 FRANTZ RD,,40.090672,-83.124315,,,,,,0,1113844.22527923,392175.3855649283
1766,FRABRES,5332,FRANTZ RD & BRELSFORD LN,,40.074616,-83.122067,,,,,,0,1114065.902258538,390400.5208346094
1767,FRAKEAS,5334,FRANTZ RD & KEATING DR,,40.07012,-83.119711,,,,,,0,1114275.6319599347,389905.98607681727
1768,FRAMCGSE,5335,FRANTZ RD & MCGRATH DR,,40.069464,-83.116489,,,,,,0,1114552.3627043916,389837.92809533677
1769,HAMPRON,5351,S HAMILTON RD & PROFESSIONAL PKWY,,39.893573,-82.882531,,,,,,0,1134939.5488754306,370726.5318620155
1770,HAMBAYN,5352,S HAMILTON RD & HAMILTON SQUARE BLVD,,39.895754,-82.882322,,,,,,0,1134952.7434711189,370968.31877561694
1771,HAMWINN,5353,S HAMILTON RD & WINCHESTER PIKE,,39.900438,-82.88191,,,,,,0,1134977.9162662155,371487.5309169631
1772,HAMWINS,5354,S HAMILTON RD & WINCHESTER PIKE,,39.899183,-82.882289,,,,,,0,1134948.1406039065,371347.96522958775
1773,HAMBAYS,5355,S HAMILTON RD & HAMILTON SQUARE BLVD,,39.894648,-82.882685,,,,,,0,1134924.0137360846,370845.27540965634
1774,HAMPROS,5356,S HAMILTON RD & PROFESSIONAL PKWY,,39.89318,-82.882815,,,,,,0,1134916.0472152098,370682.55024417257
1775,STE6THS,5369,STELZER RD & E 6TH AVE,,39.98583,-82.914308,,,,,,0,1132018.7185322773,380887.40343262674
1776,COUGRON,5371,COURTRIGHT RD & GROVES RD,,39.930993,-82.898131,,,,,,0,1133521.5389222058,374842.99503511994
1777,KARPENS,5374,KARL RD & PENWORTH DR,,40.072048,-82.976542,,,,,,0,1126514.2040753528,390333.92903951544
1778,KARCOOKS,5377,KARL RD & NORTHLAND SR VILLAGE,KARL RD & NORTHLAND SENIOR VILL,40.048711,-82.976933,,,,,,0,1126528.3262397174,387749.1371321437
1779,INTSAWW,5382,INTERNATIONAL GATEWAY & SAWYER RD,0 INTERNATIONAL GTWY,39.998717,-82.892309,,,,,,0,1133874.6038735323,382350.6188826439
1780,PORGRON,5383,JOHN GLENN INTERNATIONAL  AIRPORT BAGGAGE CLAIM,INTERNATIONAL GTWY,39.998638,-82.885054,,,,,,0,1134495.8469205613,382353.98349034274
1781,INTSAWE,5384,INTERNATIONAL GATEWAY & EMPLOYEE LOT,0 INTERNATIONAL GTWY,39.998413,-82.894566,,,,,,0,1133682.0446452207,382313.2037888629
1782,STE11TS,5385,STELZER RD & E 11TH AVE,,39.989904,-82.913984,,,,,,0,1132037.806718872,381339.00067796046
1783,GREKROS,5387,GREAT SOUTHERN KROGER,,39.887744,-83.001423,,,,,,0,1124756.0030522984,369889.1967355114
1784,GEOBROS,5389,GEORGESVILLE RD & W BROAD ST,,39.952057,-83.110496,,,,,,0,1115282.4685591555,376846.35427848075
1785,BLA515E,5392,5151 BLAZER PKWY,,40.08974,-83.130613,,,,,,0,1113307.54915165,392063.2748821515
1786,BLA505E,5393,5050 BLAZER PKWY,,40.088194,-83.126033,,,,,,0,1113701.9046788027,391898.53532213357
1787,FRAMONN,5394,FRANTZ RD & MONTEREY DR,,40.090523,-83.123954,,,,,,0,1113875.3584358066,392159.39635371056
1788,SCH99BE,5402,99 W SCHROCK RD,,40.109767,-82.928078,,,,,,0,1130578.7787843337,394588.3614961206
1789,SCHOPPW,5403,90 W SCHROCK RD,,40.10993,-82.928127,,,,,,0,1130574.2483997168,394606.3326531643
1790,HAMREFS,5413,S HAMILTON RD & REFUGEE RD,,39.915912,-82.880762,,,,,,0,1135042.7733773554,373202.4651011096
1791,SOUSCON,5416,N SOUDER AVE & SCOTT ST,,39.961191,-83.022694,,,,,,0,1122786.768120067,377987.66055642953
1792,SOUSCOS,5417,N SOUDER AVE & SCOTT ST,,39.961058,-83.022784,,,,,,0,1122779.32125938,377972.79788091313
1793,BROTAYE,5428,E BROAD ST & TAYLOR STATION RD,,39.979316,-82.843016,,,,,,0,1138137.4711845554,380286.00519143837
1794,MOUHARE,5436,W MOUND ST & HARRISBURG PIKE,,39.945983,-83.034566,,,,,,0,1121799.583693234,376285.8517923241
1795,SAIOPPN,5450,SAINT CLAIR AVE & E 2ND AVE,,39.981265,-82.980059,,,,,,0,1126398.069566009,380276.28245257644
1796,SAIGIBS,5453,SAINT CLAIR AVE & GIBBARD AVE,ST CLAIR AVE & GIBBARD AVE,39.984342,-82.979941,,,,,,0,1126401.9174941748,380617.14958309196
1797,JOY5THN,5455,JOYCE AVE & E 5TH AVE,,39.986054,-82.966744,,,,,,0,1127528.4325271833,380827.54609026306
1798,JOY5THS,5456,JOYCE AVE & 5TH AVE,,39.986508,-82.966837,,,,,,0,1127519.538048103,380877.66499451234
1799,SULEXCW,5461,SULLIVANT AVE & EXCHANGE DR,,39.942291,-83.103337,,,,,,0,1115914.0094942602,375775.40566532034
1800,GEOPARN,5462,GEORGESVILLE & PARKWICK DR,GEORGESVILLE RD & PARKWICK DR,39.927122,-83.116773,,,,,,0,1114790.6872030222,374076.71965745324
1801,BROHARTW,5484,W BROAD ST & N HARTFORD AVE,,39.959431,-83.024263,,,,,,0,1122655.838009131,377790.4055389133
1802,FISPARS,5496,FISHINGER BLVD & PARK MILL RUN DR,,40.031289,-83.116169,,,,,,0,1114650.1947511528,385611.09300159384
1803,FIS369S,5497,3693 FISHINGER BLVD,,40.02901,-83.117207,,,,,,0,1114565.5811058013,385357.257445344
1804,FISMILE,5498,FISHINGER BLVD & MILL RUN DR,,40.026242,-83.113856,,,,,,0,1114857.4399984668,385055.5381726542
1805,RIVNOTS,5499,RIVERSIDE DR & NOTTINGHAM RD,,40.026313,-83.091374,,,,,,0,1116781.1429364907,385095.7943376991
1806,FIS365N,5502,3650 FISHINGER BLVD,,40.029862,-83.11648,,,,,,0,1114626.217277905,385452.636467034
1807,FISRIDN,5503,FISHINGER BLVD & RIDGE MILL DR,,40.031639,-83.115913,,,,,,0,1114671.4533670177,385650.21405049425
1808,WESRIDW,5520,WESTWOODS PARK AND RIDE,55 WESTWOODS PARK AND RIDE LOT,39.950679,-83.147342,,,,,,0,1112128.1732377391,376641.6645762329
1809,CEMLEAW,5530,CEMETERY RD & LEAP RD,,40.031766,-83.14053,,,,,,0,1112564.8617623644,385629.48037612194
1810,CEMOUTW,5531,CEMETERY RD & OUTER ST,,40.031366,-83.144558,,,,,,0,1112220.9270544865,385579.5554596385
1811,JOYDEWS,5533,JOYCE AVE & DEWEY AVE,,39.99279,-82.966294,,,,,,0,1127553.140343361,381574.0675531422
1812,JOYDEWN,5535,JOYCE AVE & DEWEY AVE,,39.992779,-82.96617,,,,,,0,1127563.7792799177,381573.04641195596
1813,CEMNORE,5556,CEMETERY RD & NORWICH ST,,40.030437,-83.152298,,,,,,0,1111560.3144112837,385465.911452212
1814,CEMNORW,5557,CEMETERY RD & NORWICH ST,,40.030404,-83.153864,,,,,,0,1111426.3750504598,385460.08513464266
1815,SMOSWAS,5573,SMOKY ROW RD & SWANSFORD DR,,40.123212,-83.068674,,,,,,0,1118538.4074274213,395859.4417993984
1816,SMOSWAN,5574,SMOKY ROW RD & SWANSFORD DR,,40.123365,-83.068609,,,,,,0,1118543.6684178896,395876.4819207976
1817,SMOSTPRN,5575,SMOKY ROW & ST PETERS PARK AND RIDE,SMOKY ROW RD & ST PETERS PARK AND RIDE,40.106616,-83.064563,,,,,,0,1118921.4613799425,394027.58634753455
1818,TAYMARN,5579,TAYLOR AVE & MARYLAND AVE,,39.977827,-82.960811,,,,,,0,1128053.391094111,379926.10022991744
1819,GEOLINS,5595,GEORGESVILLE RD & LINCOLN PARK CT,,39.946271,-83.111373,,,,,,0,1115218.048789082,376204.496159649
1820,GEOINDS,5596,GEORGESVILLE RD & INDUSTRIAL MILE,GEORGESVILLE RD & INDUSTRIAL MILE RD,39.943696,-83.111775,,,,,,0,1115188.372357656,375918.8292164616
1821,GEOSULS,5597,GEORGESVILLE RD & SULLIVANT AVE,,39.940407,-83.112254,,,,,,0,1115153.4165350057,375554.00346246106
1822,SMOBILS,5600,SMOKY ROW RD & BILLINGSLEY RD,,40.111636,-83.065901,,,,,,0,1118797.4996269268,394581.54340037354
1823,SMOWATN,5601,SMOKY ROW RD & WATERTOWER DR,,40.11214,-83.065864,,,,,,0,1118799.6960555622,394637.4133943968
1824,BETMCKW,5606,BETHEL RD & MCKITRICK BLVD,,40.064282,-83.07086,,,,,,0,1118464.1060830425,389330.22660972446
1825,BETBETW,5607,BETHEL RD & BETHEL PARK DR,,40.064509,-83.078202,,,,,,0,1117835.7918474623,389344.5717318646
1826,BETOLGE,5608,BETHEL RD & OLGATE LN,,40.064068,-83.070427,,,,,,0,1118501.544467237,389307.16735941474
1827,BETHEDE,5609,BETHEL RD & HEDGEROW RD,,40.0643,-83.077475,,,,,,0,1117898.361204351,389322.4939153724
1828,HILWHIS,5610,HILLIARD ROME & WHISPERING OAK BLVD,HILLIARD ROME RD & WHISPERING OAK,40.008084,-83.153752,,,,,,0,1111476.0017539978,382988.75476858474
1829,HILWHIN,5611,HILLIARD ROME & WHISPERING OAK BLVD,HILLIARD ROME RD & WHISPERING OAK BLVD,40.008433,-83.153488,,,,,,0,1111497.9734433477,383027.76487168623
1830,BROREYW,5622,E BROAD ST & REYNOLDSBURG NEW ALBANY,E BROAD ST & REYNOLDSBURG-NEW ALBANY RD,39.982754,-82.81513,,,,,,0,1140517.6210974709,380714.977966851
1831,FISDUBW,5627,FISHINGER RD & DUBLIN RD,,40.028429,-83.103496,,,,,,0,1115739.8950910077,385312.56557863276
1832,FISSMIW,5628,FISHINGER BLVD & SMILEY RD,,40.027603,-83.110514,,,,,,0,1115140.900395195,385211.0232632756
1833,FISMILN,5629,FISHINGER BLVD & MILL RUN DR,,40.026482,-83.114106,,,,,,0,1114835.603188564,385081.75618711545
1834,FISSMIE,5637,FISHINGER BLVD & SMILEY RD,FISHINGER RD & SMILEY RD,40.027708,-83.108774,,,,,,0,1115289.5982680467,385225.1440271459
1835,FISDUBE,5641,FISHINGER RD & DUBLIN RD,,40.028266,-83.103415,,,,,,0,1115747.129941726,385294.6331953374
1836,LEOTAYE,5652,LEONARD AVE & OSU CAREPOINT EAST,,39.979117,-82.962875,,,,,,0,1127873.9843612858,380065.63990569685
1837,MCNSISS,5660,MCNAUGHTEN RD & GANSE LN,,39.977514,-82.836494,,,,,,0,1138699.981704358,380097.7294605706
1838,HIGHIGN,5663,S HIGH ST & HIGHVIEW BLVD,,39.889322,-82.997525,,,,,,0,1125087.130085063,370069.9418727312
1839,HIGHIGS,5664,S HIGH ST & HIGHVIEW BLVD,,39.889249,-82.997887,,,,,,0,1125056.2319568787,370061.29737477377
1840,CAS150N,5666,1500 N CASSADY AVE,,40.001006,-82.929897,,,,,,0,1130652.0130553371,382542.2069344468
1841,CASHUDN,5667,N CASSADY AVE & E HUDSON ST,,40.011529,-82.929252,,,,,,0,1130685.094857312,383708.3810207164
1842,STEAGLN,5668,STELZER RD & AGLER RD,,40.021136,-82.911126,,,,,,0,1132216.0361886243,384801.74366685865
1843,STEMCCN,5669,STELZER RD & MCCUTCHEON RD,,40.033894,-82.910007,,,,,,0,1132284.6227463763,386216.2173828898
1844,STEMONN,5670,STELZER RD & MONTCLAIR DR,,40.040487,-82.909405,,,,,,0,1132322.0809181859,386947.2314056994
1845,STECOLN,5672,STELZER RD & COLLIERY AVE,385 STELZER RD & COLLIERY AVE,40.052184,-82.908782,,,,,,0,1132350.4445765333,388243.45043585997
1846,MORAPPW,5674,MORSE RD & APPIAN WAY,,40.057015,-82.898129,,,,,,0,1133251.2559391262,388795.9878599306
1847,CASHUDS,5678,N CASSADY AVE & E HUDSON ST,,40.011981,-82.929327,,,,,,0,1130677.725026413,383758.305797864
1848,CAS150S,5679,1500 N CASSADY AVE,,40.00104,-82.930085,,,,,,0,1130635.8480753691,382545.66588026646
1849,STEMONS,5684,STELZER RD & MONTCLAIR DR,,40.040505,-82.909683,,,,,,0,1132298.2599589746,386948.7668969672
1850,STEMCCS,5685,STELZER RD & MCCUTCHEON RD,,40.033929,-82.91024,,,,,,0,1132264.6131837114,386219.7093774533
1851,ALLOPPE,5696,3096 ALLEGHENY AVE,,39.980637,-82.919713,,,,,,0,1131566.9086435097,380303.58685108006
1852,STE750N,5702,750 STELZER RD,,39.987091,-82.913915,,,,,,0,1132049.6901376937,381027.6640302384
1853,STEOPPN,5703,STELZER RD & E 11TH AVE,,39.990018,-82.913654,,,,,,0,1132065.818686294,381352.1647116096
1854,LIN161S,5707,LINWORTH RD & STATE ROUTE 161,,40.089889,-83.049602,,,,,,0,1120232.452699729,392197.4623890193
1855,LINSEDS,5709,LINWORTH RD & SEDGWICK RD,,40.083259,-83.049785,,,,,,0,1120229.6547269558,391462.9848634477
1856,LINROCS,5710,LINWORTH RD & ROCKY RILL RD,,40.077807,-83.047575,,,,,,0,1120429.173406025,390862.5469337817
1857,LINSHAS,5712,LINWORTH RD & SHARON HILL DR,,40.067718,-83.040342,,,,,,0,1121067.2743656875,389756.1872888624
1858,OLEBETS1,5713,OLENTANGY RIVER RD & BETHEL RD,,40.061522,-83.036568,,,,,,0,1121402.1211882618,389075.76339981053
1859,CASDEMN,5717,N CASSADY AVE & DEMONYE DR,,39.998003,-82.93009,,,,,,0,1130641.804084991,382209.3993946352
1860,RIVNOTN,5719,RIVERSIDE DR & NOTTINGHAM RD,,40.026338,-83.091064,,,,,,0,1116807.6232445547,385099.0130159524
1861,5TH4569E,5722,4569 E 5TH AVE,4569 5TH AVE & STANHOPE DR,39.986662,-82.873755,,,,,,0,1135489.2126010116,381047.00134592387
1862,5TH480W,5723,4800 E 5TH AVE,,39.986802,-82.873383,,,,,,0,1135520.7589002545,381063.1288031436
1863,5THHAMSW,5724,E 5TH AVE & N HAMILTON RD,,39.989626,-82.869349,,,,,,0,1135859.9861126256,381382.603191521
1864,5THYEAE,5725,E 5TH AVE & N YEARLING RD,,39.987201,-82.885529,,,,,,0,1134479.9272887176,381086.9052473904
1865,5THYEAW,5726,E 5TH AVE & N YEARLING RD,,39.987498,-82.886905,,,,,,0,1134361.4695985804,381117.4871248425
1866,HAM5THN,5727,N HAMILTON RD & E 5TH AVE,,39.989803,-82.868796,,,,,,0,1135906.9459643518,381403.1349781407
1867,CLECLYS,5731,CLEVELAND AVE & CLYBOURNE RD,,40.062073,-82.952929,,,,,,0,1128553.9281963161,389266.8233826931
1868,STEGOVS,5733,STELZER RD & GOVERNORS CLUB BLVD,,40.029426,-82.910709,,,,,,0,1132234.0728856153,385720.33852036763
1869,STEMIDN,5734,STELZER RD & MIDDLEMORE DR,,40.030025,-82.910419,,,,,,0,1132257.6110679358,385787.14031005825
1870,FRA161S,5739,FRANTZ RD & W BRIDGE ST,,40.098426,-83.124882,,,,,,0,1113781.5346827034,393033.2828418446
1871,BRIHIRS,5740,BRITTON PKWY & HIRTH RD,BRITTON PARKWAY & HIRTH RD,40.07285,-83.138995,,,,,,0,1112621.658602042,390181.0852159163
1872,TUTLAZE,5741,TUTTLE MALL AT MACYS,TUTTLE MALL BUS STOP & TUTTLE MALL SVC,40.073317,-83.132788,,,,,,0,1113151.5595875967,390241.5176222868
1873,12T153E,5742,153 W 12TH AVE - HALE HALL,,39.996733,-83.011432,,,,,,0,1123680.7472436617,381940.0998373511
1874,NEI11TN,5743,NEIL AVE & W 11TH AVE,,39.99593,-83.014648,,,,,,0,1123407.0157706595,381846.24700265005
1875,BETREEW,5750,BETHEL RD & REED RD,,40.064207,-83.067336,,,,,,0,1118765.619539862,389327.12171023607
1876,BETPORW,5751,BETHEL RD & PORTLAND ST,,40.064002,-83.062532,,,,,,0,1119176.8478886671,389311.53132731153
1877,SCHPARW,5754,W SCHROCK RD & PARK MEADOW RD,,40.110341,-82.936513,,,,,,0,1129856.7726626345,394638.2618510161
1878,SCHCOOE,5757,W SCHROCK RD & COOPER RD,,40.110478,-82.942238,,,,,,0,1129367.2665517488,394644.20185994485
1879,SCHPARE,5758,W SCHROCK RD & PARK MEADOW RD,,40.110182,-82.936561,,,,,,0,1129853.0037804826,394620.57646518084
1880,SCHCOOW,5761,W SCHROCK RD & COOPER RD,,40.110707,-82.943175,,,,,,0,1129286.71954966,394668.054044841
1881,EMEGLES,5763,EMERALD PKWY & GLENDON CT,,40.080646,-83.1415,,,,,,0,1112393.3398405532,391040.90758861473
1882,EMETUTS,5764,EMERALD PKWY & TUTTLE CROSSING BLVD,,40.076154,-83.140619,,,,,,0,1112476.8045364397,390544.69464646454
1883,EMESTEN,5765,EMERALD PKWY & STERLING COMMERCE,,40.076199,-83.14037,,,,,,0,1112498.0135145604,390550.026402583
1884,EMEGLEN,5766,EMERALD PKWY & GLENDON CT,,40.080668,-83.14131,,,,,,0,1112409.544616861,391043.6095760643
1885,MAIWILE,5768,E MAIN ST & WILSON AVE,,39.95772,-82.967026,,,,,,0,1127562.4024010194,377690.06082518783
1886,BETREEE,5771,BETHEL RD & REED RD,,40.06389,-83.06603,,,,,,0,1118877.9148702563,389293.9490294667
1887,BETPORE,5772,BETHEL RD & PORTLAND ST,,40.063794,-83.061802,,,,,,0,1119239.6766945014,389289.58092351316
1888,BETGODW,5781,BETHEL RD & GODOWN RD,,40.06384,-83.057486,,,,,,0,1119608.6914502261,389301.0872620555
1889,MOR340W,5785,3400 MORSE CROSSING,3400 MORSE XING,40.043205,-82.916877,,,,,,0,1131677.0951396758,387235.91947192396
1890,MOR342S,5791,3425 MORSE CROSSING,,40.04621,-82.919985,,,,,,0,1131404.8609508465,387563.57276051166
1891,MORHARS,5792,MORSE CROSSING & R E HARRINGTON,3400 MORSE XING,40.043054,-82.916962,,,,,,0,1131670.1439514183,387219.0602575287
1892,MEDCCW,5795,MEDICAL CENTER DR & OLD CANNON DR,0 Unit CANNON DR & OLD CANNON DR,39.992386,-83.019577,,,,,,0,1122992.0447541098,381446.2942399421
1893,BROFRA2E,5805,E BROAD ST & FRANKLIN PARK CON,E BROAD ST & FRANKLIN PARK CONS,39.967398,-82.954506,,,,,,0,1128614.898567435,378781.50674355635
